customer_id,연월,count
HI244067,201805,4
HI245631,201805,4
HI245995,201805,5
HI246799,201805,9
HI246920,201805,6
HI247770,201805,9
HI248417,201805,1
HI253328,201805,7
HI260363,201805,9
HI263548,201805,4
HI263602,201805,7
HI265189,201805,3
HI270880,201805,7
HI272887,201805,5
HI273985,201805,9
HI275161,201805,7
HI288209,201805,9
HI292442,201805,7
HI292858,201805,9
HI297129,201805,6
HI302801,201805,9
HI305974,201805,6
HI311281,201805,11
HI321252,201805,6
HI322689,201805,7
HI323901,201805,6
HI324110,201805,4
HI324381,201805,7
HI324666,201805,3
HI328204,201805,2
HI331377,201805,7
HI331484,201805,2
HI337186,201805,2
HI337854,201805,6
HI338198,201805,4
HI338427,201805,8
HI339146,201805,7
HI340865,201805,10
HI342075,201805,3
HI349563,201805,9
HI352145,201805,7
HI355741,201805,8
HI360754,201805,4
HI361018,201805,5
HI363056,201805,4
HI367242,201805,10
HI368031,201805,8
HI372505,201805,10
HI373091,201805,4
HI373547,201805,3
HI374524,201805,7
HI375298,201805,4
HI376364,201805,4
HI377541,201805,6
HI378471,201805,5
HI383326,201805,6
HI387953,201805,5
HI388582,201805,4
HI388967,201805,6
HI390909,201805,6
HI393943,201805,6
HI394229,201805,5
HI402317,201805,5
HI402432,201805,8
HI402688,201805,7
HI403116,201805,7
HI403631,201805,8
HI405166,201805,7
HI405294,201805,5
HI405733,201805,3
HI408835,201805,7
HI412057,201805,1
HI421707,201805,9
HI421757,201805,6
HI428108,201805,8
HI431223,201805,4
HI441426,201805,6
HI442697,201805,7
HI443421,201805,1
HI446535,201805,6
HI450069,201805,3
HI456699,201805,9
HI457483,201805,3
HI459439,201805,8
HI466749,201805,6
HI467357,201805,2
HI468152,201805,6
HI468227,201805,4
HI470508,201805,8
HI471204,201805,4
HI474778,201805,8
HI475753,201805,6
HI477055,201805,5
HI481405,201805,7
HI483820,201805,7
HI486531,201805,9
HI488123,201805,9
HI488259,201805,5
HI491504,201805,3
HI491991,201805,6
HI492596,201805,4
HI493527,201805,5
HI494466,201805,9
HI499195,201805,5
HI500662,201805,7
HI501312,201805,3
HI501814,201805,5
HI505696,201805,5
HI506119,201805,5
HI515080,201805,6
HI516704,201805,7
HI518408,201805,8
HI521002,201805,3
HI525146,201805,1
HI525283,201805,4
HI525851,201805,6
HI527630,201805,9
HI529562,201805,3
HI531972,201805,3
HI539181,201805,7
HI543206,201805,5
HI549569,201805,2
HI554088,201805,1
HI555012,201805,4
HI557133,201805,6
HI557617,201805,5
HI559946,201805,3
HI561218,201805,7
HI562740,201805,8
HI563460,201805,4
HI564909,201805,6
HI567520,201805,7
HI570258,201805,6
HI570349,201805,5
HI573797,201805,3
HI574446,201805,6
HI575026,201805,10
HI576699,201805,9
HI576763,201805,3
HI580283,201805,6
HI582217,201805,4
HI583705,201805,5
HI584203,201805,3
HI585606,201805,4
HI592803,201805,2
HI595550,201805,6
HI596179,201805,5
HI598974,201805,4
HI599756,201805,2
HI599889,201805,6
HI599892,201805,9
HI602995,201805,10
HI604733,201805,7
HI606225,201805,5
HI606358,201805,8
HI606562,201805,8
HI607042,201805,3
HI614861,201805,6
HI615379,201805,4
HI618824,201805,6
HI628557,201805,2
HI630247,201805,8
HI630523,201805,8
HI630678,201805,7
HI631124,201805,3
HI635742,201805,5
HI635804,201805,6
HI636571,201805,6
HI636994,201805,4
HI637417,201805,4
HI637811,201805,10
HI639424,201805,3
HI639915,201805,4
HI643983,201805,5
HI648498,201805,5
HI650178,201805,3
HI650765,201805,7
HI652401,201805,7
HI652550,201805,9
HI653573,201805,5
HI654756,201805,5
HI655649,201805,4
HI657393,201805,7
HI658527,201805,2
HI664739,201805,9
HI673538,201805,7
HI683278,201805,4
HI693441,201805,6
HI697849,201805,5
HI698264,201805,5
HI699568,201805,3
HI702171,201805,7
HI708658,201805,4
HI713218,201805,5
HI713224,201805,3
HI717281,201805,4
HI720107,201805,5
HI720757,201805,3
HI728364,201805,4
HI728754,201805,6
HI732386,201805,10
HI735675,201805,7
HI735866,201805,5
HI736424,201805,2
HI739497,201805,4
HI740503,201805,6
HI749296,201805,3
HI752359,201805,6
HI754520,201805,4
HI755073,201805,7
HI755349,201805,2
HI764799,201805,3
HI765956,201805,5
HI769940,201805,4
HI770890,201805,7
HI777528,201805,3
HI777712,201805,7
HI778223,201805,3
HI779743,201805,2
HI784027,201805,12
HI791682,201805,1
HI792024,201805,5
HI795669,201805,9
HI798295,201805,5
HI802082,201805,8
HI802716,201805,7
HI804186,201805,6
HI811171,201805,10
HI813166,201805,5
HI813237,201805,3
HI818090,201805,7
HI821087,201805,4
HI823009,201805,7
HI826338,201805,3
HI828919,201805,4
HI830026,201805,2
HI835158,201805,2
HI841207,201805,6
HI844112,201805,7
HI846961,201805,5
HI849593,201805,2
HI852974,201805,9
HI853357,201805,4
HI859298,201805,4
HI859532,201805,6
HI861442,201805,4
HI864224,201805,2
HI866614,201805,11
HI866646,201805,5
HI871259,201805,2
HI873127,201805,10
HI878806,201805,8
HI879414,201805,4
HI880150,201805,5
HI886359,201805,5
HI886725,201805,8
HI888272,201805,3
HI889198,201805,6
HI893036,201805,11
HI896174,201805,4
HI900494,201805,7
HI911192,201805,3
HI911254,201805,5
HI912202,201805,2
HI914848,201805,3
HI914925,201805,8
HI918101,201805,3
HI919320,201805,9
HI920533,201805,8
HI921882,201805,7
HI923060,201805,7
HI928274,201805,2
HI929904,201805,5
HI933949,201805,5
HI934540,201805,5
HI939855,201805,1
HI940182,201805,8
HI949100,201805,8
HI954427,201805,1
HI957106,201805,4
HI957144,201805,9
HI959268,201805,5
HI963277,201805,3
HI964680,201805,7
HI965956,201805,3
HI969539,201805,7
HI969840,201805,6
HI978590,201805,9
HI980650,201805,3
HI981240,201805,8
HI984860,201805,3
HI987024,201805,2
HI990013,201805,10
HI990855,201805,3
HI992479,201805,2
HI994221,201805,7
HI994796,201805,8
HI995135,201805,4
HI999153,201805,7
IK000432,201805,6
IK003033,201805,4
IK003477,201805,4
IK003701,201805,7
IK004574,201805,7
IK004670,201805,4
IK005076,201805,5
IK006139,201805,5
IK007215,201805,4
IK009011,201805,9
IK010592,201805,5
IK011787,201805,4
IK013644,201805,6
IK015821,201805,4
IK018825,201805,5
IK023975,201805,2
IK025456,201805,4
IK025556,201805,5
IK026319,201805,8
IK027801,201805,5
IK027932,201805,5
IK028579,201805,6
IK031542,201805,4
IK032596,201805,7
IK037674,201805,5
IK040751,201805,5
IK042838,201805,9
IK044135,201805,8
IK046372,201805,5
IK051201,201805,5
IK051737,201805,3
IK052835,201805,4
IK055692,201805,5
IK056231,201805,9
IK057216,201805,9
IK057975,201805,2
IK058141,201805,5
IK059803,201805,6
IK059828,201805,5
IK061114,201805,7
IK061665,201805,9
IK065131,201805,8
IK066398,201805,4
IK067006,201805,10
IK067038,201805,3
IK073126,201805,6
IK077620,201805,3
IK077913,201805,5
IK082424,201805,9
IK086599,201805,4
IK088722,201805,6
IK090562,201805,9
IK092130,201805,9
IK093147,201805,4
IK094736,201805,2
IK096992,201805,3
IK098074,201805,5
IK102369,201805,3
IK102382,201805,9
IK107909,201805,2
IK109332,201805,8
IK112757,201805,5
IK114480,201805,8
IK120435,201805,7
IK123390,201805,5
IK124414,201805,6
IK125726,201805,4
IK130171,201805,3
IK130766,201805,7
IK133578,201805,3
IK134460,201805,9
IK142972,201805,8
IK146888,201805,1
IK147368,201805,1
IK149763,201805,6
IK155697,201805,3
IK158306,201805,6
IK159809,201805,8
IK165785,201805,5
IK166339,201805,5
IK171801,201805,2
IK174853,201805,3
IK179300,201805,4
IK180880,201805,6
IK184226,201805,8
IK185443,201805,2
IK187041,201805,7
IK190403,201805,8
IK192713,201805,3
IK195538,201805,1
IK200910,201805,4
IK205407,201805,4
IK206015,201805,3
IK211207,201805,9
IK216492,201805,8
IK218930,201805,8
IK219142,201805,4
IK219174,201805,6
IK228318,201805,3
IK228443,201805,7
IK234815,201805,7
IK236489,201805,9
IK241354,201805,4
IK242206,201805,6
IK248737,201805,2
IK250551,201805,8
IK250912,201805,3
IK251979,201805,8
IK252166,201805,4
IK254439,201805,6
IK258132,201805,7
IK266002,201805,4
IK266585,201805,7
IK269914,201805,7
IK271057,201805,2
IK271631,201805,7
IK274884,201805,4
IK276561,201805,7
IK279715,201805,3
IK286521,201805,9
IK286995,201805,11
IK287037,201805,5
IK287071,201805,7
IK288997,201805,8
IK290152,201805,4
IK292139,201805,4
IK297680,201805,8
IK297810,201805,10
IK299294,201805,7
IK306028,201805,2
IK306874,201805,6
IK311371,201805,10
IK313475,201805,5
IK315500,201805,11
IK320222,201805,4
IK323315,201805,2
IK323455,201805,3
IK324758,201805,3
IK328604,201805,4
IK331136,201805,3
IK331582,201805,1
IK339856,201805,4
IK351092,201805,10
IK351199,201805,7
IK351897,201805,3
IK352765,201805,9
IK356680,201805,11
IK357051,201805,3
IK357689,201805,1
IK359438,201805,4
IK371201,201805,7
IK373014,201805,7
IK373678,201805,6
IK376325,201805,8
IK377403,201805,5
IK379208,201805,6
IK387954,201805,8
IK390163,201805,4
IK391344,201805,6
IK395179,201805,8
IK396673,201805,4
IK398825,201805,9
IK403801,201805,5
IK407338,201805,5
IK407687,201805,6
IK417386,201805,5
IK429268,201805,9
IK430848,201805,7
IK431402,201805,4
IK432403,201805,3
IK433428,201805,2
IK438932,201805,5
IK446361,201805,5
IK446815,201805,5
IK452215,201805,7
IK452806,201805,5
IK453330,201805,6
IK460685,201805,6
IK461350,201805,5
IK461411,201805,4
IK462603,201805,7
IK468230,201805,6
IK477438,201805,5
IK478859,201805,7
IK480015,201805,9
IK491887,201805,7
IK508589,201805,2
IK510241,201805,5
IK511263,201805,6
IK514038,201805,2
IK516783,201805,7
IK516841,201805,4
IK518694,201805,5
IK518800,201805,8
IK520591,201805,2
IK524314,201805,1
IK525000,201805,1
IK526507,201805,2
IK528327,201805,6
IK529990,201805,8
IK534014,201805,4
IK540492,201805,6
IK549613,201805,9
IK552505,201805,7
IK552816,201805,5
IK552971,201805,5
IK555274,201805,5
IK557821,201805,4
IK559274,201805,5
IK559596,201805,4
IK560712,201805,5
IK560941,201805,6
IK569155,201805,6
IK571566,201805,6
IK572153,201805,6
IK572159,201805,5
IK574425,201805,7
IK574479,201805,6
IK575241,201805,5
IK575252,201805,3
IK577493,201805,8
IK580114,201805,5
IK581952,201805,5
IK582567,201805,7
IK584824,201805,9
IK584998,201805,4
IK586219,201805,7
IK588471,201805,4
IK593766,201805,5
IK594280,201805,3
IK596141,201805,7
IK601294,201805,2
IK602905,201805,7
IK604091,201805,2
IK604371,201805,3
IK608489,201805,3
IK611614,201805,11
IK612587,201805,6
IK613660,201805,2
IK614204,201805,5
IK615890,201805,7
IK616816,201805,6
IK616996,201805,1
IK619199,201805,7
IK619953,201805,4
IK620970,201805,9
IK623902,201805,5
IK624245,201805,8
IK624416,201805,4
IK631448,201805,4
IK633711,201805,7
IK641037,201805,2
IK642724,201805,9
IK644445,201805,9
IK652901,201805,5
IK653458,201805,7
IK654848,201805,7
IK657837,201805,4
IK660380,201805,7
IK661109,201805,6
IK661529,201805,7
IK662672,201805,4
IK669065,201805,7
IK670283,201805,4
IK671472,201805,7
IK672859,201805,1
IK673736,201805,8
IK676041,201805,5
IK679292,201805,1
IK679682,201805,7
IK683711,201805,4
IK686301,201805,4
IK686461,201805,7
IK688052,201805,8
IK693082,201805,5
IK694377,201805,2
IK695797,201805,4
IK697935,201805,7
IK699204,201805,8
IK699513,201805,7
IK701555,201805,5
IK703077,201805,5
IK704656,201805,6
IK710780,201805,8
IK712590,201805,2
IK714626,201805,8
IK727029,201805,3
IK730851,201805,2
IK732196,201805,8
IK732316,201805,6
IK733351,201805,4
IK733404,201805,4
IK736758,201805,8
IK740134,201805,3
IK743815,201805,8
IK743897,201805,5
IK747199,201805,4
IK749861,201805,6
IK750625,201805,8
IK751998,201805,10
IK753356,201805,8
IK755553,201805,6
IK755601,201805,8
IK755649,201805,4
IK761631,201805,5
IK766314,201805,4
IK770101,201805,7
IK771427,201805,3
IK782104,201805,9
IK783574,201805,3
IK787243,201805,5
IK791659,201805,5
IK794489,201805,6
IK795481,201805,8
IK797502,201805,7
IK799332,201805,4
IK802877,201805,9
IK807110,201805,8
IK809167,201805,7
IK810639,201805,3
IK816400,201805,4
IK817088,201805,3
IK822921,201805,9
IK823588,201805,6
IK825670,201805,3
IK828809,201805,6
IK842365,201805,7
IK844882,201805,7
IK850378,201805,6
IK851397,201805,5
IK853515,201805,7
IK853780,201805,9
IK855636,201805,5
IK862574,201805,6
IK865460,201805,5
IK871588,201805,6
IK871961,201805,7
IK873661,201805,5
IK874433,201805,8
IK874524,201805,7
IK874777,201805,7
IK880102,201805,6
IK881709,201805,1
IK883066,201805,7
IK884794,201805,8
IK886752,201805,3
IK887179,201805,1
IK888697,201805,7
IK890445,201805,4
IK897447,201805,6
IK899587,201805,9
IK902787,201805,5
IK904385,201805,7
IK905330,201805,5
IK907604,201805,5
IK907713,201805,6
IK911585,201805,5
IK912733,201805,3
IK913187,201805,6
IK914829,201805,10
IK923373,201805,9
IK923881,201805,10
IK927405,201805,6
IK929378,201805,4
IK930070,201805,3
IK931165,201805,6
IK938063,201805,1
IK942599,201805,1
IK951548,201805,5
IK953897,201805,7
IK961793,201805,4
IK966075,201805,7
IK967528,201805,6
IK972922,201805,7
IK973289,201805,2
IK975905,201805,7
IK978123,201805,5
IK979398,201805,6
IK980980,201805,7
IK983460,201805,8
IK986011,201805,6
IK986467,201805,4
IK988092,201805,5
IK988102,201805,7
IK990829,201805,3
IK998240,201805,6
IK999111,201805,9
IK999272,201805,4
OA000310,201805,4
OA003002,201805,5
OA003684,201805,5
OA004129,201805,10
OA007004,201805,3
OA007936,201805,2
OA008665,201805,4
OA016045,201805,3
OA018910,201805,4
OA020755,201805,3
OA020996,201805,5
OA025439,201805,3
OA030640,201805,2
OA032400,201805,8
OA032662,201805,3
OA037898,201805,3
OA038299,201805,5
OA039044,201805,3
OA041099,201805,2
OA041301,201805,7
OA046054,201805,1
OA047996,201805,2
OA052506,201805,7
OA052852,201805,7
OA053175,201805,5
OA054208,201805,7
OA057829,201805,10
OA057953,201805,9
OA058104,201805,11
OA061430,201805,7
OA061841,201805,5
OA067269,201805,10
OA068305,201805,10
OA071756,201805,5
OA072075,201805,6
OA075024,201805,5
OA076062,201805,9
OA078433,201805,2
OA082154,201805,4
OA082783,201805,6
OA085890,201805,6
OA086620,201805,9
OA096118,201805,4
OA098556,201805,7
OA100873,201805,10
OA101976,201805,3
OA103624,201805,5
OA103911,201805,2
OA104546,201805,4
OA104710,201805,9
OA108854,201805,5
OA109367,201805,2
OA113186,201805,6
OA115840,201805,8
OA116423,201805,3
OA124956,201805,7
OA126055,201805,8
OA129078,201805,5
OA132029,201805,8
OA134132,201805,4
OA137459,201805,2
OA144483,201805,7
OA152457,201805,6
OA152987,201805,6
OA154669,201805,5
OA157445,201805,7
OA162065,201805,4
OA166132,201805,2
OA175410,201805,2
OA175481,201805,3
OA176831,201805,4
OA179234,201805,2
OA181958,201805,9
OA182166,201805,6
OA184199,201805,5
OA186702,201805,8
OA187758,201805,4
OA192308,201805,7
OA198162,201805,4
OA210660,201805,6
OA211420,201805,7
OA212271,201805,7
OA214272,201805,10
OA215868,201805,2
OA224027,201805,6
OA225076,201805,5
OA225531,201805,6
OA228506,201805,10
OA233706,201805,6
OA236156,201805,5
OA240963,201805,3
OA241119,201805,3
OA241695,201805,8
OA245976,201805,7
OA247479,201805,12
OA249823,201805,9
OA250167,201805,6
OA250792,201805,5
OA251840,201805,6
OA255039,201805,6
OA261861,201805,6
OA263631,201805,7
OA266742,201805,5
OA268998,201805,10
OA270348,201805,5
OA270440,201805,5
OA278526,201805,3
OA281070,201805,5
OA283367,201805,4
OA285691,201805,3
OA286310,201805,5
OA290351,201805,3
OA290803,201805,5
OA291049,201805,7
OA294469,201805,7
OA295880,201805,9
OA296415,201805,5
OA297467,201805,4
OA297910,201805,8
OA308429,201805,3
OA308827,201805,2
OA309867,201805,7
OA309947,201805,8
OA310354,201805,3
OA313854,201805,3
OA316605,201805,7
OA322328,201805,5
OA324857,201805,5
OA327486,201805,7
OA329115,201805,2
OA336650,201805,5
OA346394,201805,2
OA352833,201805,5
OA354722,201805,7
OA358651,201805,7
OA362502,201805,7
OA366759,201805,10
OA368057,201805,2
OA369571,201805,7
OA372777,201805,3
OA375487,201805,1
OA375793,201805,8
OA377888,201805,3
OA379819,201805,4
OA380969,201805,9
OA383490,201805,7
OA385689,201805,9
OA386824,201805,8
OA388010,201805,9
OA388131,201805,5
OA393110,201805,6
OA393462,201805,3
OA396265,201805,8
OA396508,201805,6
OA396855,201805,8
OA397694,201805,8
OA398636,201805,9
OA401352,201805,8
OA402491,201805,9
OA402979,201805,4
OA405652,201805,8
OA406392,201805,4
OA406772,201805,7
OA408529,201805,4
OA409321,201805,6
OA410852,201805,5
OA419310,201805,5
OA420229,201805,8
OA422340,201805,5
OA422514,201805,4
OA423141,201805,6
OA423930,201805,7
OA427079,201805,2
OA427655,201805,9
OA433460,201805,4
OA435380,201805,6
OA440090,201805,7
OA440389,201805,5
OA441503,201805,10
OA443238,201805,7
OA449475,201805,9
OA449747,201805,3
OA451747,201805,8
OA452734,201805,7
OA459530,201805,7
OA462037,201805,9
OA462757,201805,5
OA467198,201805,9
OA467560,201805,10
OA468240,201805,9
OA470195,201805,5
OA471356,201805,4
OA472503,201805,6
OA476099,201805,8
OA476198,201805,3
OA478509,201805,5
OA484337,201805,10
OA484479,201805,5
OA492747,201805,4
OA493465,201805,2
OA500718,201805,8
OA501813,201805,3
OA504016,201805,4
OA507872,201805,5
OA510950,201805,3
OA510981,201805,5
OA510985,201805,7
OA511050,201805,3
OA512978,201805,4
OA515865,201805,7
OA516337,201805,4
OA524517,201805,9
OA535401,201805,8
OA536894,201805,4
OA538627,201805,7
OA543860,201805,5
OA544396,201805,1
OA545330,201805,11
OA545809,201805,4
OA546013,201805,5
OA546913,201805,9
OA551532,201805,5
OA554076,201805,2
OA557824,201805,6
OA558072,201805,6
OA558405,201805,3
OA564685,201805,7
OA567940,201805,6
OA568136,201805,1
OA570624,201805,10
OA571994,201805,3
OA574788,201805,7
OA575737,201805,5
OA576440,201805,4
OA577082,201805,7
OA578672,201805,6
OA584488,201805,5
OA587066,201805,8
OA589436,201805,6
OA590881,201805,2
OA591930,201805,6
OA594481,201805,5
OA596935,201805,12
OA599018,201805,10
OA602580,201805,5
OA602923,201805,4
OA604390,201805,8
OA607825,201805,5
OA620655,201805,7
OA628170,201805,8
OA630902,201805,5
OA635459,201805,4
OA637232,201805,6
OA639218,201805,1
OA640152,201805,5
OA641335,201805,5
OA642994,201805,4
OA652642,201805,2
OA653002,201805,12
OA655348,201805,4
OA657660,201805,7
OA659141,201805,1
OA660152,201805,9
OA661244,201805,7
OA663815,201805,5
OA666190,201805,4
OA667284,201805,9
OA668076,201805,4
OA671084,201805,3
OA673896,201805,6
OA675891,201805,6
OA676083,201805,6
OA680638,201805,8
OA684421,201805,5
OA694533,201805,10
OA694885,201805,5
OA695959,201805,6
OA697065,201805,1
OA698422,201805,3
OA701687,201805,8
OA702752,201805,7
OA704361,201805,3
OA705805,201805,5
OA707923,201805,6
OA710903,201805,9
OA712919,201805,6
OA719899,201805,6
OA721349,201805,7
OA732282,201805,9
OA735216,201805,5
OA736386,201805,5
OA737164,201805,8
OA737426,201805,5
OA747936,201805,8
OA748749,201805,6
OA751110,201805,3
OA753193,201805,6
OA755989,201805,7
OA758034,201805,4
OA758157,201805,4
OA760582,201805,5
OA761455,201805,8
OA763272,201805,5
OA764380,201805,12
OA768446,201805,3
OA769163,201805,7
OA776086,201805,2
OA777947,201805,7
OA781309,201805,2
OA781562,201805,11
OA782311,201805,6
OA783122,201805,5
OA785110,201805,2
OA786284,201805,8
OA789036,201805,1
OA790739,201805,5
OA791937,201805,2
OA794542,201805,6
OA794712,201805,11
OA795599,201805,5
OA798178,201805,1
OA798459,201805,6
OA802798,201805,9
OA803393,201805,2
OA804659,201805,3
OA805868,201805,6
OA808374,201805,5
OA812079,201805,7
OA814667,201805,5
OA816679,201805,6
OA816818,201805,3
OA818294,201805,5
OA818666,201805,4
OA822905,201805,4
OA823412,201805,3
OA829372,201805,6
OA831535,201805,8
OA832399,201805,8
OA832624,201805,4
OA832666,201805,6
OA834443,201805,4
OA834676,201805,3
OA836088,201805,9
OA837154,201805,4
OA840257,201805,5
OA842166,201805,4
OA844565,201805,2
OA846208,201805,8
OA846610,201805,2
OA850618,201805,9
OA854705,201805,7
OA855863,201805,9
OA861332,201805,9
OA862614,201805,4
OA869095,201805,2
OA869136,201805,4
OA871608,201805,4
OA874597,201805,7
OA876184,201805,7
OA882717,201805,1
OA885929,201805,3
OA886918,201805,10
OA893650,201805,10
OA896685,201805,9
OA897552,201805,8
OA904369,201805,7
OA909231,201805,6
OA912932,201805,6
OA916298,201805,6
OA917517,201805,5
OA917563,201805,2
OA923186,201805,8
OA923215,201805,6
OA924324,201805,2
OA930488,201805,5
OA931227,201805,5
OA933190,201805,5
OA940460,201805,3
OA945296,201805,1
OA948852,201805,2
OA952474,201805,6
OA953837,201805,2
OA953933,201805,4
OA955085,201805,2
OA955088,201805,5
OA959837,201805,5
OA962428,201805,5
OA963366,201805,5
OA963991,201805,4
OA965409,201805,8
OA967616,201805,5
OA969891,201805,1
OA973146,201805,6
OA974876,201805,5
OA981813,201805,3
OA982505,201805,3
OA983554,201805,8
OA985308,201805,6
OA986148,201805,3
OA986961,201805,4
OA994859,201805,4
OA996311,201805,6
OA998167,201805,8
OA999412,201805,8
PL000560,201805,3
PL001979,201805,5
PL003181,201805,3
PL003692,201805,7
PL008262,201805,8
PL011886,201805,5
PL012044,201805,7
PL012521,201805,9
PL013000,201805,8
PL013667,201805,4
PL020585,201805,3
PL020821,201805,10
PL023132,201805,8
PL023264,201805,5
PL036627,201805,5
PL042341,201805,7
PL043142,201805,6
PL043513,201805,6
PL044696,201805,2
PL046622,201805,5
PL049278,201805,5
PL049709,201805,5
PL050511,201805,3
PL053548,201805,9
PL057547,201805,7
PL064289,201805,4
PL067195,201805,6
PL071673,201805,5
PL074136,201805,10
PL077120,201805,10
PL080089,201805,2
PL081925,201805,2
PL082485,201805,6
PL085479,201805,5
PL087063,201805,6
PL089782,201805,7
PL093071,201805,6
PL093468,201805,3
PL101549,201805,7
PL103369,201805,10
PL111345,201805,3
PL112227,201805,3
PL112670,201805,7
PL113746,201805,2
PL113781,201805,7
PL117922,201805,6
PL130829,201805,4
PL136126,201805,5
PL136393,201805,7
PL137718,201805,8
PL142274,201805,4
PL144435,201805,5
PL145308,201805,1
PL147335,201805,7
PL147603,201805,5
PL148706,201805,9
PL150080,201805,7
PL152339,201805,2
PL152568,201805,6
PL154639,201805,5
PL163921,201805,6
PL163967,201805,4
PL166709,201805,8
PL174258,201805,8
PL177911,201805,7
PL181118,201805,6
PL186773,201805,7
PL188904,201805,5
PL191690,201805,3
PL191813,201805,8
PL197632,201805,7
PL198428,201805,3
PL198544,201805,5
PL201071,201805,5
PL201799,201805,9
PL210567,201805,7
PL214225,201805,9
PL214920,201805,4
PL215097,201805,6
PL215752,201805,6
PL217190,201805,4
PL221419,201805,7
PL221756,201805,7
PL227814,201805,7
PL228159,201805,5
PL229628,201805,4
PL233729,201805,5
PL241896,201805,4
PL242307,201805,8
PL245159,201805,5
PL247947,201805,10
PL248170,201805,2
PL248851,201805,8
PL249996,201805,3
PL251182,201805,6
PL253621,201805,7
PL255830,201805,8
PL256725,201805,7
PL257294,201805,3
PL258167,201805,1
PL259109,201805,6
PL267719,201805,6
PL270116,201805,7
PL270286,201805,6
PL270733,201805,7
PL283747,201805,7
PL287258,201805,3
PL294980,201805,5
PL297992,201805,5
PL299549,201805,5
PL300201,201805,11
PL302409,201805,6
PL302535,201805,12
PL303162,201805,7
PL304252,201805,1
PL307270,201805,7
PL309891,201805,3
PL310669,201805,6
PL312029,201805,4
PL314896,201805,4
PL315222,201805,2
PL316635,201805,4
PL320453,201805,8
PL322167,201805,4
PL325020,201805,10
PL329312,201805,5
PL331522,201805,3
PL333517,201805,7
PL335953,201805,3
PL338734,201805,4
PL339883,201805,8
PL340906,201805,3
PL342449,201805,1
PL343970,201805,7
PL346258,201805,6
PL351450,201805,9
PL351843,201805,7
PL352661,201805,6
PL353207,201805,6
PL356645,201805,3
PL360369,201805,6
PL360669,201805,5
PL361492,201805,6
PL366184,201805,4
PL367795,201805,4
PL368003,201805,8
PL371500,201805,7
PL374717,201805,7
PL379434,201805,7
PL381578,201805,7
PL381656,201805,8
PL391700,201805,1
PL392913,201805,5
PL394207,201805,5
PL396593,201805,5
PL397032,201805,7
PL399207,201805,5
PL400427,201805,10
PL400479,201805,6
PL400892,201805,8
PL407221,201805,7
PL407755,201805,4
PL410964,201805,7
PL415606,201805,6
PL417119,201805,4
PL430333,201805,6
PL432893,201805,8
PL435064,201805,7
PL443639,201805,5
PL445190,201805,2
PL456313,201805,4
PL458124,201805,5
PL459045,201805,6
PL469296,201805,5
PL470792,201805,7
PL471336,201805,5
PL471805,201805,3
PL472728,201805,6
PL474958,201805,6
PL479702,201805,4
PL481814,201805,7
PL483945,201805,5
PL487301,201805,5
PL487696,201805,3
PL494564,201805,3
PL495290,201805,5
PL499733,201805,8
PL500772,201805,7
PL502982,201805,6
PL504040,201805,3
PL505013,201805,6
PL505814,201805,6
PL506207,201805,4
PL507166,201805,4
PL508504,201805,3
PL512409,201805,5
PL512535,201805,8
PL520159,201805,7
PL522022,201805,5
PL524403,201805,1
PL527945,201805,4
PL534171,201805,3
PL535994,201805,8
PL538517,201805,6
PL540895,201805,5
PL542865,201805,3
PL549629,201805,4
PL550805,201805,6
PL551489,201805,7
PL552906,201805,4
PL556767,201805,8
PL558375,201805,5
PL560620,201805,10
PL562542,201805,7
PL564760,201805,2
PL570199,201805,5
PL571624,201805,9
PL572723,201805,9
PL573375,201805,10
PL576453,201805,5
PL577070,201805,6
PL582174,201805,7
PL587525,201805,5
PL587969,201805,3
PL589030,201805,6
PL594064,201805,5
PL594922,201805,3
PL597186,201805,2
PL597901,201805,3
PL601016,201805,3
PL609859,201805,6
PL614797,201805,7
PL615581,201805,8
PL617565,201805,5
PL619936,201805,5
PL622205,201805,6
PL624566,201805,3
PL628468,201805,8
PL634236,201805,4
PL635475,201805,7
PL636860,201805,5
PL639331,201805,7
PL648343,201805,3
PL649133,201805,7
PL650353,201805,5
PL652437,201805,5
PL654732,201805,8
PL658829,201805,10
PL659352,201805,5
PL659401,201805,5
PL660410,201805,6
PL661925,201805,1
PL664277,201805,8
PL666557,201805,4
PL666665,201805,3
PL675446,201805,3
PL677323,201805,6
PL681000,201805,4
PL682733,201805,6
PL683089,201805,7
PL695674,201805,3
PL697202,201805,4
PL701153,201805,5
PL703435,201805,4
PL704025,201805,7
PL705609,201805,6
PL706600,201805,6
PL708032,201805,5
PL709791,201805,5
PL710888,201805,6
PL712561,201805,6
PL730756,201805,5
PL731207,201805,9
PL731429,201805,6
PL732008,201805,6
PL734553,201805,9
PL739117,201805,3
PL741960,201805,5
PL745124,201805,5
PL746077,201805,7
PL746115,201805,8
PL746909,201805,3
PL749842,201805,5
PL750322,201805,4
PL753720,201805,7
PL758046,201805,6
PL758737,201805,5
PL759158,201805,5
PL759951,201805,8
PL764756,201805,7
PL765022,201805,5
PL766227,201805,7
PL779205,201805,6
PL779242,201805,5
PL783702,201805,3
PL784859,201805,4
PL786455,201805,6
PL787344,201805,3
PL790086,201805,9
PL792014,201805,2
PL798417,201805,10
PL799172,201805,10
PL801504,201805,8
PL806332,201805,7
PL812388,201805,3
PL815569,201805,5
PL817078,201805,5
PL817645,201805,3
